Protocol Number | Time (s) | Source Cluster | Destination Cluster | Source IP | Destination IP | Protocol Name | Length (bytes) | Flags (hex)
6 | 1741753054.24 | B | B | 13.107.21.239 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.24 | B | B | 13.107.21.239 | 192.168.68.71 | TCP | 54 | DF
17 | 1741753054.24 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 67 | DF
6 | 1741753054.25 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
6 | 1741753054.25 | B | B | 13.107.21.239 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741753054.25 | B | B | 13.107.21.239 | 192.168.68.71 | TCP | 288 | DF
6 | 1741753054.25 | B | B | 13.107.21.239 | 192.168.68.71 | TCP | 92 | DF
6 | 1741753054.26 | B | B | 192.168.68.71 | 13.107.21.239 | TCP | 54 | DF
6 | 1741753054.26 | B | B | 192.168.68.71 | 13.107.21.239 | TCP | 54 | DF
6 | 1741753054.26 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 986 | DF
6 | 1741753054.27 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 66 | DF
6 | 1741753054.27 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 66 | DF
17 | 1741753054.27 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 346 | DF
17 | 1741753054.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741753054.28 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 66 | DF
6 | 1741753054.28 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 66 | DF
6 | 1741753054.29 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.29 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.29 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 1892 | DF
6 | 1741753054.30 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 1836 | DF
17 | 1741753054.30 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 64 | DF
6 | 1741753054.32 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.32 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.32 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.32 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 153 | DF
6 | 1741753054.33 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.33 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
6 | 1741753054.33 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 706 | DF
17 | 1741753054.33 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741753054.34 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.34 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.34 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1330 | DF
6 | 1741753054.34 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.35 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.35 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 235 | DF
6 | 1741753054.35 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.36 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.36 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.36 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 128 | DF
6 | 1741753054.36 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 146 | DF
6 | 1741753054.37 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 307 | DF
6 | 1741753054.37 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 357 | DF
6 | 1741753054.37 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 357 | DF
6 | 1741753054.37 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 116 | DF
6 | 1741753054.38 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.38 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 85 | DF
6 | 1741753054.38 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.38 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 85 | DF
6 | 1741753054.38 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.39 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.39 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1166 | DF
6 | 1741753054.39 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.39 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.40 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.40 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 153 | DF
6 | 1741753054.40 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 650 | DF
6 | 1741753054.40 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.41 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.42 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.42 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.42 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1330 | DF
6 | 1741753054.43 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.44 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.44 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 1464 | DF
6 | 1741753054.44 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 235 | DF
6 | 1741753054.45 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.45 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.45 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 128 | DF
6 | 1741753054.45 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 146 | DF
6 | 1741753054.46 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 333 | DF
6 | 1741753054.48 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753054.48 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 373 | DF
6 | 1741753054.49 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 373 | DF
6 | 1741753054.49 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 125 | DF
6 | 1741753054.49 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.49 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 85 | DF
6 | 1741753054.49 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 942 | DF
6 | 1741753054.50 | B | B | 192.168.68.71 | 13.107.246.69 | TCP | 54 | DF
6 | 1741753054.54 | B | B | 13.107.246.69 | 192.168.68.71 | TCP | 54 | DF
17 | 1741753054.72 | B | A | 172.31.128.1 | 239.255.255.250 | UDP | 169 | 
17 | 1741753054.73 | B | A | 172.31.128.1 | 239.255.255.250 | UDP | 179 | 
17 | 1741753054.73 | B | A | 192.168.68.71 | 239.255.255.250 | UDP | 169 | 
17 | 1741753054.83 | B | A | 192.168.68.71 | 239.255.255.250 | UDP | 179 | 
17 | 1741753054.84 | B | A | 127.0.0.1 | 239.255.255.250 | UDP | 169 | 
17 | 1741753054.84 | B | B | 192.168.68.1 | 192.168.68.71 | UDP | 455 | DF
6 | 1741753054.97 | B | B | 192.168.68.71 | 192.168.68.1 | TCP | 66 | DF
6 | 1741753054.97 | B | B | 192.168.68.1 | 192.168.68.71 | TCP | 66 | DF
6 | 1741753054.97 | B | B | 192.168.68.71 | 192.168.68.1 | TCP | 54 | DF
6 | 1741753055.08 | B | B | 192.168.68.71 | 192.168.68.1 | TCP | 251 | DF
6 | 1741753055.19 | B | B | 192.168.68.1 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753055.30 | B | B | 192.168.68.1 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741753055.41 | B | B | 192.168.68.1 | 192.168.68.71 | TCP | 1288 | DF
6 | 1741753055.52 | B | B | 192.168.68.71 | 192.168.68.1 | TCP | 54 | DF
6 | 1741753055.62 | B | B | 192.168.68.71 | 192.168.68.1 | TCP | 54 | DF
6 | 1741753055.73 | B | B | 192.168.68.1 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753055.84 | B | B | 192.168.68.1 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753055.95 | B | B | 192.168.68.71 | 192.168.68.1 | TCP | 54 | DF
6 | 1741753056.17 | B | B | 192.168.68.71 | 18.65.3.96 | TCP | 55 | DF
6 | 1741753056.28 | B | B | 18.65.3.96 | 192.168.68.71 | TCP | 66 | 
17 | 1741753056.39 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 1292 | DF
17 | 1741753056.50 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 747 | DF
17 | 1741753056.61 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 67 | DF
17 | 1741753056.72 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 595 | DF
17 | 1741753056.83 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741753056.94 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 110 | DF
6 | 1741753057.05 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 93 | DF
6 | 1741753057.16 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 110 | DF
6 | 1741753057.26 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 213 | DF
6 | 1741753057.37 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 213 | DF
17 | 1741753057.48 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 64 | DF
6 | 1741753057.59 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 93 | DF
6 | 1741753057.70 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
17 | 1741753057.73 | B | A | 172.31.128.1 | 239.255.255.250 | UDP | 179 | 
6 | 1741753057.84 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753057.95 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753058.06 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
6 | 1741753058.16 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
17 | 1741753058.27 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741753058.38 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 534 | DF
6 | 1741753058.49 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
6 | 1741753058.60 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 89 | DF
6 | 1741753058.71 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 66 | DF
6 | 1741753058.81 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 66 | DF
6 | 1741753058.92 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753059.03 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 1814 | DF
6 | 1741753059.14 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 66 | 
6 | 1741753059.25 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
6 | 1741753059.36 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753059.47 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753059.58 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753059.69 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 266 | 
6 | 1741753059.80 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753059.91 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753060.02 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 128 | DF
6 | 1741753060.13 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 146 | DF
6 | 1741753060.24 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 450 | DF
6 | 1741753060.35 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753060.46 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 1020 | 
6 | 1741753060.56 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
6 | 1741753060.67 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 85 | 
17 | 1741753060.73 | B | A | 172.31.128.1 | 239.255.255.250 | UDP | 179 | 
6 | 1741753060.84 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753060.95 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 85 | DF
6 | 1741753061.06 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
17 | 1741753061.17 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 1292 | DF
17 | 1741753061.28 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 810 | DF
6 | 1741753061.39 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 390 | 
6 | 1741753061.50 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 85 | 
6 | 1741753061.60 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 93 | 
6 | 1741753061.71 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753061.82 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 93 | DF
17 | 1741753061.94 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 1292 | DF
17 | 1741753062.05 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 1292 | DF
6 | 1741753062.16 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 466 | DF
17 | 1741753062.27 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 67 | DF
6 | 1741753062.37 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
6 | 1741753062.48 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 110 | DF
6 | 1741753062.59 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 110 | DF
6 | 1741753062.70 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 213 | DF
6 | 1741753062.81 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 213 | DF
17 | 1741753062.92 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 82 | DF
17 | 1741753063.03 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 1292 | DF
6 | 1741753063.14 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
17 | 1741753063.25 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 1292 | DF
17 | 1741753063.35 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 1292 | DF
17 | 1741753063.46 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 1292 | DF
17 | 1741753063.58 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 1292 | DF
17 | 1741753063.69 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 1281 | DF
17 | 1741753063.79 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 109 | DF
17 | 1741753063.90 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 82 | DF
17 | 1741753064.01 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 198 | DF
6 | 1741753064.12 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
17 | 1741753064.23 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 992 | DF
17 | 1741753064.34 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 163 | DF
6 | 1741753064.44 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 294 | DF
6 | 1741753064.55 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753064.66 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
17 | 1741753064.77 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 73 | DF
17 | 1741753064.88 | B | B | 142.250.68.106 | 192.168.68.71 | UDP | 66 | DF
6 | 1741753064.99 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 339 | DF
6 | 1741753065.10 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
6 | 1741753065.21 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 66 | DF
17 | 1741753065.31 | B | B | 192.168.68.71 | 142.250.68.106 | UDP | 74 | DF
6 | 1741753065.42 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 313 | 
6 | 1741753065.53 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 295 | 
6 | 1741753065.64 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 85 | 
6 | 1741753065.75 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 93 | 
6 | 1741753065.86 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753065.97 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 54 | DF
6 | 1741753066.08 | B | B | 192.168.68.71 | 142.250.68.106 | TCP | 93 | DF
6 | 1741753066.19 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
6 | 1741753066.30 | B | B | 142.250.68.106 | 192.168.68.71 | TCP | 54 | 
6 | 1741753066.41 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 110 | DF
6 | 1741753066.52 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 110 | DF
6 | 1741753066.63 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 213 | DF
6 | 1741753066.74 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 213 | DF
6 | 1741753066.84 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 66 | DF
6 | 1741753066.95 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 54 | DF
6 | 1741753067.06 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 1797 | DF
6 | 1741753067.17 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753067.28 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753067.39 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753067.49 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753067.60 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 213 | DF
6 | 1741753067.71 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 89 | DF
6 | 1741753067.82 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 66 | DF
6 | 1741753067.93 | Unknown | B | 68.105.28.11 | 192.168.68.71 | TCP | 254 | DF
6 | 1741753068.04 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 66 | DF
6 | 1741753068.14 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753068.25 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 1853 | DF
6 | 1741753068.36 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 54 | 
6 | 1741753068.46 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 54 | 
6 | 1741753068.57 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753068.68 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753068.79 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753068.90 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753069.01 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753069.12 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1466 | 
6 | 1741753069.22 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 739 | 
6 | 1741753069.34 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753069.44 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753069.55 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753069.66 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 128 | DF
6 | 1741753069.77 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 146 | DF
6 | 1741753069.88 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 586 | DF
6 | 1741753069.99 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753070.10 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753070.21 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741753070.32 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741753070.43 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 1230 | DF
6 | 1741753070.54 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741753070.65 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 857 | DF
6 | 1741753070.75 | B | Unknown | 192.168.68.71 | 68.105.28.11 | TCP | 54 | DF
6 | 1741753070.86 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 54 | DF
6 | 1741753070.97 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 54 | DF
6 | 1741753071.08 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 134 | DF
6 | 1741753071.19 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 146 | DF
6 | 1741753071.30 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 480 | DF
6 | 1741753071.41 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 2059 | DF
6 | 1741753071.52 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 1034 | 
6 | 1741753071.62 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753071.73 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 85 | DF
6 | 1741753071.84 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 54 | 
6 | 1741753071.95 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 54 | 
6 | 1741753072.06 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 85 | 
6 | 1741753072.16 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 54 | 
6 | 1741753072.27 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753072.38 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 357 | DF
6 | 1741753072.49 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 357 | DF
6 | 1741753072.60 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 116 | DF
6 | 1741753072.71 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 54 | DF
6 | 1741753072.82 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 54 | DF
6 | 1741753072.92 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 85 | DF
6 | 1741753073.03 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753073.14 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 98 | DF
6 | 1741753073.25 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753073.36 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 1152 | DF
6 | 1741753073.47 | B | Unknown | 192.168.68.71 | 4.153.57.10 | TCP | 54 | DF
6 | 1741753073.58 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 347 | 
6 | 1741753073.69 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 85 | 
6 | 1741753073.80 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 93 | 
6 | 1741753073.91 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 54 | DF
6 | 1741753074.01 | B | B | 192.168.68.71 | 142.250.188.225 | TCP | 93 | DF
6 | 1741753074.12 | B | B | 142.250.188.225 | 192.168.68.71 | TCP | 54 | 
17 | 1741753074.23 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 371 | DF
17 | 1741753074.34 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
17 | 1741753074.45 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 64 | DF
17 | 1741753074.55 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 87 | DF
6 | 1741753074.67 | Unknown | B | 4.153.57.10 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753074.78 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 139 | DF
6 | 1741753074.89 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 93 | DF
6 | 1741753074.99 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 1729 | DF
6 | 1741753075.10 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753075.21 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753075.32 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 93 | DF
6 | 1741753075.43 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753075.54 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 54 | DF
6 | 1741753075.65 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 197 | DF
6 | 1741753075.76 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 113 | DF
6 | 1741753075.87 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 85 | DF
6 | 1741753075.97 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 54 | DF
6 | 1741753076.08 | B | B | 192.168.68.71 | 172.64.153.56 | TCP | 89 | DF
6 | 1741753076.19 | B | B | 172.64.153.56 | 192.168.68.71 | TCP | 54 | DF
6 | 1741753076.30 | B | Unknown | 192.168.68.71 | 54.191.104.245 | TCP | 119 | DF
6 | 1741753076.41 | B | Unknown | 192.168.68.71 | 54.191.104.245 | TCP | 93 | DF
6 | 1741753076.52 | B | Unknown | 192.168.68.71 | 54.191.104.245 | TCP | 3622 | DF
6 | 1741753076.63 | Unknown | B | 54.191.104.245 | 192.168.68.71 | TCP | 60 | DF
6 | 1741753076.74 | Unknown | B | 54.191.104.245 | 192.168.68.71 | TCP | 93 | DF
6 | 1741753076.85 | Unknown | B | 54.191.104.245 | 192.168.68.71 | TCP | 285 | DF
6 | 1741753076.95 | Unknown | B | 54.191.104.245 | 192.168.68.71 | TCP | 85 | DF
6 | 1741753077.06 | B | Unknown | 192.168.68.71 | 54.191.104.245 | TCP | 54 | DF
